,smiles,docking
3373,c1ccccc1C[C@H](CO)[NH2+][C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-4.6252627
3374,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@@H]4[NH2+]Cc5cccnc5,-4.6249847
3375,O=CC=1C=NC(C12)=CC=C3[C@@H]2C[C@@H](CC3)[N@H+](CCC)CCc4ccccc4,-4.622964
3376,c1ccccc1[C@@H](C)C[NH+](CC2)CCN2CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-4.6229424
3377,O=C1N[C@H](CO1)CC(C2)=CC=C(C23)N=CC=3CC[N@@H+](C4)CC[C@H]4C[NH2+]Cc5ccccc5,-4.621762
3378,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@@H]4N(C)Cc5ccsc5,-4.6217237
3379,c1ccccc1[C@@H](CO)[NH2+][C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-4.6200686
3380,c1ccccc1C[C@@H](C)[NH2+][C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-4.618461
3381,c1ccccc1C[C@H](CO)[NH2+][C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-4.618408
3382,c1cc(C(=O)N)cc(c12)CCO[C@@H]2CC[N@@H+](CC3)CC[C@@H]3c4cccc(c45)cccc5,-4.618033
3383,c1cc(C)nc(c12)cccc2OCC[N@@H+](CC3)CC[C@@H]3Cc(c4)c(F)cc(c45)OCC(=O)N5,-4.617903
3384,C1C[C@H]([NH3+])Cc(c2OC)c1cc(c23)cccc3,-4.6177263
3385,C1C[N@H+](C)Cc(c1c23)sc2ncn(c3=O)CCN4CCN(CC4)C5NC=CC(C=56)=CC=CC6,-4.6167355
3386,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CC[N@@H+](C4)CC[C@H]4OCc5ccccc5,-4.6151047
3387,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@]4(O)C[NH2+]Cc5ccccc5,-4.612916
3388,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@@H+](C4)CC[C@H]4COCc5ccccc5,-4.611858
3389,C[NH+](C)CCC(=CN1)[C@H](C=12)C=C(C=C2)c3cccs3,-4.609196
3390,CN1C(=O)COc(c12)cc(cc2)CCN3CCN(CC3)c4c(OC)cccc4,-4.6080265
3391,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@@H]4[NH2+]Cc5ccccn5,-4.60739
3392,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@]4(O)C[N@@H+](C)Cc5c(C)cccc5,-4.606713
3393,N#Cc1ccc(cc1)-n(nc2)c(CC)c2C(=O)N(CC3)c(c34)cc5c(c4)ccnc5N(C6)CC[N@@H+]([C@@H]67)CCC7,-4.6035113
3394,O=C1CCCCN1Cc2ccc(n2C)C[NH+](CC3)CCN3c4cc(Cl)ccc4,-4.6033626
3395,c1ccc([N+]([O-])=O)cc1CC(=O)N(CC2)c(c23)cc(c(c3)OC)N(C[C@H]4C)C[C@H](C)[N@H+]4C,-4.6029544
3396,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@@H]4CNc5ccccn5,-4.602017
3397,CC#CCN(C)[C@H]1CC[N@H+](CC1)CCCC(=CN2)[C@@H](C=23)C=C(C=C3)n4cnnc4,-4.6019883
3398,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCN4CCC[C@H]4C[N@H+](C)Cc5ccccc5,-4.5996523
3399,c1ccccc1[C@H]([C@H](C)O)[NH2+][C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-4.5985994
3400,[NH3+]CCC(=CN1)[C@@H](C=12)C=C(C=C2)OCC(=O)Nc3ccc(cc3)NC(=O)COC(C4)=CC=C(C45)N=CC=5CC[NH3+],-4.59743
3401,N1CCN(C1=O)CC[N@H+](CC2)CC[C@@H]2c3cn(-c4ccc(F)cc4)c(c35)ccc(c5)-c6cnn(C)c6,-4.5971317
3402,c1ccccc1[C@H]([C@@H](C)O)[NH2+][C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-4.5969486
3403,c1cccc(c12)cccc2C(=O)NN(CC3)CC=C3C(C4)=CC=C(C45)N=CC=5CC[NH+]6CCCC6,-4.595462
3404,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CC[N@@H+](C4)CC[C@H]4COCc5ccccc5,-4.5948253
3405,N1CCN(C1=O)CC[N@H+](CC2)CC[C@@H]2c3cn(-c4ccc(F)cc4)c(c35)ccc(c5)-c6cn(C)nn6,-4.5943007
3406,FC(F)(F)c1ccc(cc1)N(CC2)CCN2C(=O)Nc(c3)ccc(OC)c3N4CC[NH+](C)CC4,-4.5937796
3407,c1cc(F)ccc1C(=O)NC(N=C2)=C[C@H](C2=3)C(=CN3)C4CCN(C)CC4,-4.5917807
3408,[NH3+]CCC(=CN1)[C@@H](C=12)C=C(C=C2)c3cccs3,-4.591242
3409,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CC[N@@H+](C4)CC[C@H]4CNc5ccccc5,-4.590905
3410,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CC[N@@H+](C4)CC[C@H]4C[NH2+]Cc5ccncc5,-4.5886927
3411,C1COCCN1CC(=C2)COc(c23)c(ccc3)OC[C@@H]4C[NH2+]CCO4,-4.5877924
3412,N1CCN(C1=O)CC[N@H+](CC2)CC[C@@H]2c3cn(-c4ccc(F)cc4)c(c35)ccc(c5)-c6cnn(n6)C,-4.5871973
3413,CC(=O)Nc(cc1)ccc1C(=O)N(C)C[C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-4.586704
3414,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCCN4CCN(CC4)c5ccccc5,-4.5836024
3415,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@@H]4[NH2+]Cc5cccnc5,-4.5802794
3416,c1cc(C)nc(c12)cccc2OCC[N@H+](CC3)CC[C@@H]3Cc(c4)ccc(c45)OCC(=O)N5,-4.580062
3417,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@]4(O)C[N@H+](C)Cc5ccccc5,-4.579841
3418,c1cc(Cl)ccc1NC(=O)N(CC2)CC=C2C(C=C3)=C[C@@H](C3=4)C(=CN4)C[C@H]5CCC[N@H+]5C,-4.5732408
3419,c1ccccc1[C@H](CO)[NH2+][C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5ccnc5,-4.5721283
3420,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@@H]4C[N@H+](C)Cc5ccccc5,-4.5714355
3421,c1cccc(c1C(F)(F)F)C[NH2+][C@@H]2[C@@H](F)C[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-4.570635
3422,[NH3+]CCC=1C=NC(C12)=CC=C(C2)OC,-4.5698996
3423,CC(C)(C)CCCCCCOC(C1)=CC=C(C12)N=CC=2CC[NH3+],-4.565804
3424,CC(=O)Nc(cc1)ccc1CC[N@H+](C)[C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-4.5645847
3425,C1[C@H](C2)C[C@@H](C3)C[C@H]2CC13NC(=O)N(CC4)CC=C4C(C=C5)=C[C@@H](C5=6)C(=CN6)C[C@H]7CCC[N@H+]7C,-4.5611725
3426,C1C[C@@H]([NH3+])Cc(c2OC)c1cc(c23)cccc3,-4.560122
3427,C1COCCN1CCCC(=CN2)[C@@H](C=23)C=C(C=C3)n4cnnc4,-4.557371
3428,c1ccccc1C[C@@H](C)[NH2+][C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-4.555981
3429,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@@H]4C[N@@H+](C)Cc5ccc(cc5)S(=O)(=O)C,-4.5554886
3430,CCN(CC)C(=O)N[C@@H](C1)CN(C)[C@H](C2)C=1C3=CC=CC([C@H]3C2=4)=NC4,-4.553912
3431,C1CCCCC1NC(=S)N(CC2)CC=C2C(C=C3)=C[C@@H](C3=4)C(=CN4)C[C@H]5CCC[N@H+]5C,-4.549396
3432,c1ccccc1[C@H](C[NH+](C)C)N[C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-4.5487657
3433,c1ccccc1CN(C(=O)C)C[C@@H]2CC[N@H+](C2)CCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-4.548715
3434,c1cc(C)ccc1C(=S)NN(CC2)CC=C2C(C3)=CC=C(C34)N=CC=4CC[NH+]5CCCC5,-4.548582
3435,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@@H+](C4)CC[C@H]4COCc5ccccc5,-4.547577
3436,O=CC=1C=NC(C12)=CC=C3[C@H]2C[C@@H](CC3)[N@H+](CCC)CCCc4c(OC)cccc4,-4.5468907
3437,c1cccc(OC)c1CCC[N@@H+](CCC)[C@H](CC2)C[C@H]3C2=CC=C(C3=4)N=CC4,-4.54585
3438,c1ccn(c12)c3c(cccn3)nc2N4CC[NH2+]CC4,-4.54529
3439,c1ccn(c12)c3c(cc(F)cc3)nc2N4CC[NH2+]CC4,-4.5436134
3440,c1cc(F)ccc1[C@H](COC)[NH2+][C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-4.543601
3441,c1ccccc1[C@H](C)[NH2+]C[C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-4.5426707
3442,c1cccc(c12)cccc2C(=S)NN(CC3)CC=C3C(C4)=CC=C(C45)N=CC=5CC[NH+]6CCCC6,-4.5403385
3443,N1CCN(C1=O)CC[N@H+](CC2)CC[C@@H]2c3cn(-c4ccc(F)cc4)c(c35)ccc(c5)-c6nncn6C,-4.5399127
3444,CC(C)(C)COc(cccc1)c1N(CC2)CCN2CCn(c3=O)cnc4sc(c5c34)C[N@@H+](C)CC5,-4.538551
3445,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CC[N@H+](C4)CC[C@@H]4C[NH2+]Cc5ccccc5,-4.537329
3446,c1ccccc1[C@H](CNS(=O)(=O)C)[NH2+][C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-4.536189
3447,c1ccccc1NC(=O)N(C)[C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-4.535425
3448,CC(C)(C)C[NH2+]C[C@@]1(O)CC[N@@H+](CC1)CCCC(=CN2)[C@@H](C=23)C=C(C=C3)n4cnnc4,-4.532809
3449,C1C[N@H+](C)CC[C@@H]1C(=CN2)[C@@H](C=23)C=C(C=C3)NC(=O)CCCC(=O)NC(C4)=CC=C(C4=5)N=CC5[C@H]6CC[N@H+](C)CC6,-4.529895
3450,CCOc(cc1)c(Cl)cc1CC(=O)N(CC2)c(c23)cc(c(c3)OC)N(C[C@H]4C)C[C@H](C)[N@H+]4C,-4.5298896
3451,c1ccccc1C[C@H](CO)[NH2+][C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-4.529665
3452,c1cc(C)nc(c12)cccc2OC[C@H](C)[N@@H+](CC3)CC[C@@H]3Cc(c4)ccc(c45)OCC(=O)N5,-4.527942
3453,c1cccc(OC(C)C)c1N2CC[NH+](CC2)Cc(n3C)ccc3CN4CCCCC4=O,-4.5252595
3454,N1CCN(C1=O)CC[N@H+](CC2)CC[C@@H]2c3cn(-c4ccc(F)cc4)c(c35)ccc(c5)-c6nnn(n6)C,-4.524618
3455,c1ccccc1[C@H](C)[NH2+]C[C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-4.524057
3456,C1C[N@H+](C)Cc(c1c23)sc2ncn(c3=O)CCN4CCN(CC4)C5NC=CC(C=56)=CC=CC6,-4.5231376
3457,CCCc1c(cccc1)N2CC[NH2+]CC2,-4.519324
3458,c1cc(C)ccc1C(=O)NN(CC2)CC=C2C(C3)=CC=C(C34)N=CC=4CC[NH+]5CCCC5,-4.5161057
3459,CC(=O)Nc(cc1)ccc1C[NH+](CC2)CCN2CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-4.509901
3460,O=CC=1C=NC(C12)=C(F)C=C3[C@@H]2C[C@@H](CC3)[NH+](CCC)CCC,-4.509783
3461,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@@H]4N(C)Cc5ccsc5,-4.509152
3462,C1COCCN1CCCC(=CN2)[C@H](C=23)C=C(C=C3)n4cnnc4,-4.5062795
3463,N1CCN(C1=O)CC[N@@H+](CC2)CC[C@@H]2c3cn(-c4ccc(F)cc4)c(c35)ccc(c5)-c6cnn(n6)C,-4.502526
3464,N1C(=O)COc(c12)ccc(c2)CCN(C[C@@H]3C)CCN3c4cccc(c45)nc(C)cc5,-4.5016375
3465,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@]4(F)CCc5c(F)cccc5,-4.4999766
3466,O=CC=1C=NC(C12)=CC=C3[C@@H]2C[C@H](CC3)[N@@H+](CCC)CCCc4ccccc4,-4.4996266
3467,c1cccc(c12)cccc2NC(=S)N(CC3)CC=C3C(C=C4)=C[C@@H](C4=5)C(=CN5)C[C@H]6CCC[N@H+]6C,-4.4965696
3468,c1ccccc1[C@H]([C@@H](C)O)[NH2+][C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-4.4963746
3469,C1COCCN1CC(=C2)COc(c23)c(ccc3)OC[C@H]4C[NH2+]CCO4,-4.4963365
3470,C1COCCN1CC(=C2)COc(c23)c(ccc3)OC[C@H]4C[NH2+]CCO4,-4.4963365
3471,C1C[NH+](C)CCN1c2c(OS(=O)(=O)C)ccc(c2)NC(=O)c3ccc(cc3)-c(c4C)ccc(c4)-c(o5)nnc5C,-4.4942145
3472,N1CCN(C1=O)CC[N@H+](CC2)CC[C@@H]2c3cn(-c4ccc(F)cc4)c(c35)ccc(c5)-c6cnn(n6)C,-4.4927025
3473,c1ccccc1[C@H](CO)[NH2+][C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5ccnc5,-4.4918356
3474,c1ccc(Cl)c(F)c1CC(=O)N(CC2)c(c23)cc(c(c3)OC)N(C[C@H]4C)C[C@H](C)[N@H+]4C,-4.4897537
3475,c1ccccc1[C@H](CNS(=O)(=O)C)[NH2+][C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-4.489596
3476,C1=CC(C(=O)N)=C[C@@H](C1=2)C(=CN2)CC[NH3+],-4.4874296
3477,CC(=O)Nc(cc1)ccc1C(=O)N(C)C[C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-4.4871883
3478,C1C[NH+](C)CCN1c(cc(c2)OC)c(c23)nc(cc3N(C)C)C(=O)Nc4ccc(cc4)N5CCOCC5,-4.4868207
3479,CC(=O)C(C1)=CC=C(C12)N=CC=2CC[NH3+],-4.4857254
3480,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@@H]4[N@H+](C)Cc5ccco5,-4.4853625
3481,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@@H]4[NH2+]Cc5ccccc5,-4.4852295
3482,C1=CC(F)=C[C@@H](C1=2)C(=CN2)C3CCN(CC3)C(=O)Nc(c4)ccc(OC5)c4[C@]56CC[N@H+](C)CC6,-4.484194
3483,c1cc(Cl)ccc1NC(=S)N(CC2)CC=C2C(C=C3)=C[C@H](C3=4)C(=CN4)C[C@H]5CCC[N@@H+]5C,-4.483873
3484,C[NH+](C)CCC(=CN1)[C@H](C=12)C=C(C=C2)c3ccsc3,-4.483871
3485,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CC[N@H+](C4)CC[C@H]4C[N@@H+](C)Cc5ccccc5,-4.4833713
3486,CC(C)(C)NC(=O)Nc(ccc1)cc1CC[NH+](CC2)CCN2c3cccc(c34)nc(C)cc4,-4.4831204
3487,C1C[N@H+](C)Cc(c1c23)sc2ncn(c3=O)CCN4CCN(CC4)c5c(OC)ccc(c56)cccc6,-4.4826326
3488,c1ccccc1[C@@H](C)[NH2+][C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5ccnc5,-4.482389
3489,c1ccccc1C(C)(C)[NH2+]C[C@@H]2CC[N@@H+](C2)CCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-4.480159
3490,c1ccccc1[C@H](C(=O)N(C)C)N2CCN(CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-4.4775767
3491,COc(cc1)ccc1C(=S)NN(CC2)CC=C2C(C3)=CC=C(C34)N=CC=4CC[NH+]5CCCC5,-4.476432
3492,C1C[NH+](C)CCN1c2c(O)ccc(c2)NC(=O)c3ccc(cc3)-c(c4C)ccc(c4)-c(no5)nc5C,-4.4736247
3493,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@@H]4C[N@@H+](C)Cc5ccc(cc5)S(=O)(=O)C,-4.4725986
3494,C1=CC(F)=C[C@H](C1=2)C(=CN2)C3CCN(CC3)C(=O)Nc(c4)ccc(OC5)c4[C@]56CC[N@H+](C)CC6,-4.4707727
3495,c1ccccc1[C@H](C)[NH2+][C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-4.4644027
3496,CC(C)(C)C(C=C1)=C[C@@H](C1=2)C(=CN2)C[C@H]3CCC[N@H+]3C,-4.464062
3497,c1ccc(F)cc1C(=O)Nc(ccc2)cc2CC[NH+](CC3)CCN3c4cccc(c45)nc(C)cc5,-4.46031
3498,c1cc(F)ccc1C(=O)NC(N=C2)=C[C@@H](C2=3)C(=CN3)C4CCN(C)CC4,-4.459312
3499,CCCCCCCCCCCOC(C1)=CC=C(C12)N=CC=2CC[NH3+],-4.4557405
3500,C1COCCC1(OC)c2ccc(cn2)NC(=O)[C@@H](O3)CCc(c34)cc(F)cc4-c(c5C)c(C)n(n5)C,-4.45549
3501,c1cccc(OC(C)C)c1N2CC[NH+](CC2)Cc3ccc(n3C)CN4CCCCCCC4=O,-4.454629
3502,CCN(CC)C(=O)N[C@@H](C1)CN(C)[C@H](C2)C=1C3=CC=CC([C@H]3C2=4)=NC4,-4.4538426
3503,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@]4(O)C[N@@H+](C)Cc5c(C)cccc5,-4.453477
3504,CC(=O)Nc(cc1)ccc1C[NH2+]C[C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-4.452284
3505,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@@H]4[NH2+]Cc5ccccc5,-4.452249
3506,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@@H]4CNc5ccccn5,-4.4514885
3507,CC#CCN(C)[C@H]1CC[N@H+](CC1)CCCC(=CN2)[C@@H](C=23)C=C(C=C3)n4cnnc4,-4.450098
3508,CC(=O)Nc(cc1)ccc1C[NH2+]C[C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-4.4497705
3509,C1[C@H](C2)C[C@@H](C3)C[C@H]2CC13NC(=S)N(CC4)CC=C4C(C=C5)=C[C@@H](C5=6)C(=CN6)C[C@H]7CCC[N@@H+]7C,-4.449112
3510,CC[C@H](C)Oc(cccc1)c1N2CC[NH+](CC2)Cc(n3C)ccc3CN4CCCCC4=O,-4.444802
3511,CC(=O)Nc(cc1)ccc1C[N@@H+](C)[C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-4.4438634
3512,c1cccc(c1C(F)(F)F)C[NH2+][C@@H]2[C@@H](F)C[N@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-4.441373
3513,C1C[N@@H+](C)Cc(c1c23)sc2ncn(c3=O)CCN4CCN(CC4)c(cccc5)c5-c6ccccc6,-4.440189
3514,O=CC=1C=NC(C12)=CC=C3[C@@H]2C[C@@H](CC3)[N@H+](CCC)CCc4ccccc4,-4.4354005
3515,c1cc(Cl)ccc1NC(=O)N(CC2)CC=C2C(C=C3)=C[C@H](C3=4)C(=CN4)C[C@H]5CCC[N@H+]5C,-4.435269
3516,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@@H]4C[N@H+](C)Cc5ccc(cc5)S(=O)(=O)C,-4.434936
3517,c1ccccc1[C@H]([C@@H](C)O)[NH2+][C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-4.4320416
3518,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@@H]4[NH2+]Cc5ccncc5,-4.4301696
3519,c1cccc(OC(C)C)c1N2CC[NH+](CC2)Cc3ccc(n3C)CN4CCCCCCC4=O,-4.4301133
3520,[NH2+]1CCC[C@@H]1CC=2C=NC(C23)=CC=C(C3)NS(=O)(=O)Cc4c(I)cccc4,-4.429204
3521,c1cc(F)ccc1C(=O)NC(C=C2)=C[C@H](C2=3)C(=CN3)[C@H]4CC[N@@H+](C)CC4,-4.4270477
3522,CC(C)(C)C[NH2+]C[C@@]1(O)CC[N@H+](CC1)CCCC(=CN2)[C@@H](C=23)C=C(C=C3)n4cnnc4,-4.42514
3523,c1ccccc1[C@H](C(=O)N)N2CCN(CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-4.423861
3524,N1CCN(C1=O)CC[N@H+](CC2)CC[C@@H]2c3cn(-c4ccc(F)cc4)c(c35)ccc(c5)-c6ncnn6C,-4.420307
3525,c1ccccc1[C@@H](CO)[N@H+](C)[C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-4.420103
3526,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@]4(O)C[N@H+](C)CC5CCCCC5,-4.4182444
3527,O=CC=1C=NC(C12)=CC=C3[C@H]2C[C@H](CC3)[N@H+](CCC)CCc4cccs4,-4.4171886
3528,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@]4(F)CCc5ccccc5,-4.416816
3529,[O-][N+](=O)c1cc(ccc1)N2CC[NH2+]CC2,-4.4149227
3530,O=CC=1C=NC(C12)=CC=C3[C@H]2C[C@@H](CC3)[N@H+](CCC)CCCc4ccccc4,-4.4130588
3531,c1cccc(OC(C)C)c1N2CC[NH+](CC2)Cc3ccc(n3C)CN4CCCCCCC4=O,-4.4126096
3532,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@@H]4[N@@H+](C)Cc5ccc(cc5)S(=O)(=O)C,-4.412367
3533,C1=CC(F)=C[C@@H](C1=2)C(=CN2)CCNC(=O)Nc(c3)ccc(OC)c3N4CC[NH+](C)CC4,-4.4118133
3534,O=CC=1C=NC(C12)=CC=C3[C@@H]2C[C@H](CC3)[N@H+](CCC)CCc4ccccc4,-4.408329
3535,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)CCC[N@H+](CC4)CC[C@]4(O)C[N@H+](C)Cc5c(C)cccc5,-4.4081573
3536,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CCC[N@@H+](CC4)CC[C@@H]4[NH2+]Cc5ccccn5,-4.407341
3537,C1C[NH2+]CC=C1[C@@H]2C(C)=Nc(c23)ccc(c3)-c4ccccc4,-4.4060807
3538,NC(=O)c1cc(C)c(cc1)-c(cc2)ccc2C(=O)Nc(c3)ccc(OC)c3N4CC[NH+](C)CC4,-4.4056215
3539,c1cccc(OC(C)C)c1N2CC[NH+](CC2)Cc3ccc(n3C)CN4CCCCCCC4=O,-4.405476
3540,c1cc(C(=O)N)cc(c12)CCO[C@@H]2CC[N@H+](C3)CC[C@H]3C(=CN4)[C@@H](C=45)C=CC(F)=C5,-4.3984094
3541,c1ccccc1[C@H](CO)[NH2+][C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-4.395428
3542,c1csc(c12)n3c(ccc3)c(n2)N4CC[NH2+]CC4,-4.3951793
3543,c1ccccc1NC(=O)N(C)[C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-4.3921905
3544,C1C[N@H+](C)CC[C@@H]1C(=CN2)[C@H](C=23)C=C(C=C3)NC(=O)CCCCCCCCCCCCCC(=O)NC(C4)=CC=C(C4=5)N=CC5[C@H]6CC[N@H+](C)CC6,-4.3900743
3545,c1cc(C(=O)N)cc(c12)CCO[C@@H]2CC[N@H+](CC3)CC[C@@H]3c4cccc(c45)cccc5,-4.3893104
3546,C1=C(F)C=C[C@@H](C1=2)C(=CN2)C3CCN(CC3)C(=O)Nc(c4)ccc(OC)c4N5CC[NH+](C)CC5,-4.385919
3547,c1ccccc1[C@H](C)[N@H+](C)C[C@@H]2CC[N@H+](C2)CCC(=CN3)[C@H](C=34)C=C(C=C4)Cn5cncn5,-4.385617
3548,c1cc(F)ccc1[C@H](CO)[NH2+][C@H]2CC[N@@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-4.385424
3549,C1COCCN1CCCC(=CN2)[C@H](C=23)C=C(C=C3)n4cnnc4,-4.3831954
3550,CC(C)c1cc(C)c(c(C)c1)CC2=[NH+]CCN2,-4.382757
3551,CCCCCCCOC(C1)=CC=C(C12)N=CC=2CC[NH3+],-4.3824253
3552,CC(=O)Nc(cc1)ccc1C[NH2+][C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@H](C=34)C=C(C=C4)n5cnnc5,-4.380746
3553,c1ccccc1[C@H]([C@@H](C)O)[NH2+][C@H]2CC[N@H+](CC2)CCCC(=CN3)[C@@H](C=34)C=C(C=C4)n5cnnc5,-4.380539
3554,C1C[N@H+](C)CC[C@@H]1C(=CN2)[C@H](C=23)C=C(C=C3)NC(=O)CCCCCCCCCCCCCC(=O)NC(C4)=CC=C(C4=5)N=CC5[C@H]6CC[N@H+](C)CC6,-4.3770394
